487145,occ,,,48836,Edmontosaurus annectens,species,54239,Maastrichtian,,72.1,66,Lull and Wright,1942,12319,Chordata,Ornithischia,NO_ORDER_SPECIFIED,Hadrosauridae,Edmontosaurus,hydroxyapatite,compact or dense,,,McCone County (USNM 10289),,L&W locality 13,-105.3992,48.063099,US,Montana,McCone,stated in text,4,small collection,"sec 28, T27N, R49E",gp_mid,-62.29,58.44,101,Hell Creek,,,Hell Creek,,,bed,,,,,,,,,,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian
487158,occ,,,48843,Pachycephalosaurus wyomingensis,species,64648,Maastrichtian,,72.1,66,Goodwin and Johnson,1995,17021,Chordata,Ornithischia,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,Pachycephalosaurus,hydroxyapatite,compact or dense,,,"MPM 3956, Marmarth",,,-103.897903,46.348499,US,North Dakota,Slope,stated in text,4,small collection,"W 1/4, sec 8, T133N, R105W, Marmarth 7.5' Quad, Slope Co.",gp_mid,-62.07,56.45,101,Hell Creek,,,Hell Creek,,,bed,,,,,,,,within upper third of the 70-90 m thick outcrops of Hell Creek Fm.,"""thick (> 6 meters), cross-stratified sandstones contacted above and below by fine-grained siltstones with abundant ironstone concretions."" (matrix on specimen is sandstone)",sandstone,"tabular,""cross stratification""",,,Y,siltstone,"fine,concretionary,ferruginous",,,,"""thick (> 6 meters), cross-stratified sandstones contacted above and below by fine-grained siltstones with abundant ironstone concretions."" (matrix on specimen is sandstone)",sandstone,"tabular,""cross stratification""",,,Y,siltstone,"fine,concretionary,ferruginous",,,,channel lag,,"""a point bar lithofacies""",Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian
487159,occ,,,48844,Pachycephalosaurus wyomingensis,species,64648,Maastrichtian,,72.1,66,Goodwin et al.,1998,13015,Chordata,Ornithischia,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,Pachycephalosaurus,hydroxyapatite,compact or dense,,,"Ugly Duckling, UCMP V-84159",,,-106.366699,47.666698,US,Montana,Garfield,unpublished field data,4,small collection,,gp_mid,-63.74,58.39,101,Hell Creek,,,Hell Creek,,,bed,,,,,,,,,,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian
487160,occ,,,48845,Pachycephalosaurus wyomingensis,species,64648,Maastrichtian,,72.1,66,Goodwin et al.,1998,13015,Chordata,Ornithischia,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,Pachycephalosaurus,hydroxyapatite,compact or dense,,,"Jennifer's Domehead, UCMP V-83049",,,-106.916702,47.533298,US,Montana,Garfield,unpublished field data,4,small collection,,gp_mid,-64.49,58.44,101,Hell Creek,,,Hell Creek,,,bed,,,,,,,,,,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian
487161,occ,,,48846,Pachycephalosaurus wyomingensis,species,64648,Maastrichtian,,72.1,66,Goodwin et al.,1998,13015,Chordata,Ornithischia,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,Pachycephalosaurus,hydroxyapatite,compact or dense,,,"Turtle City, UCMP V-88027",,,-104.833298,45.849998,US,Montana,Carter,unpublished field data,4,small collection,,gp_mid,-63.52,56.29,101,Hell Creek,,,Hell Creek,,,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,terrestrial indet.,,,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian
487164,occ,,,48848,Tyrannosaurus rex,species,54833,Maastrichtian,,72.1,66,Osborn,1909,54064,Chordata,Saurischia,NO_ORDER_SPECIFIED,Tyrannosauridae,Tyrannosaurus,hydroxyapatite,compact or dense,,,Big Dry Quarry,,"Big Dry Creek, Big Dry West",-106.455559,47.96389,US,Montana,Garfield,based on nearby landmark,seconds,small collection,"approximate location of Big Dry Post Office, now beneath Ft. Peck reservoir; W side of Big Dry, 44 miles S of Glasgow",gp_mid,-63.58,58.68,101,Hell Creek,,,Hell Creek,,,bed,,,,,,,,30 m above Fox Hills Sandstone,,sandstone,,,,Y,,,,,,,sandstone,,,,Y,,,,,,terrestrial indet.,,,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian
487165,occ,12378,,48848,Pachycephalosaurus wyomingensis,species,64648,Maastrichtian,,72.1,66,Goodwin et al.,1998,13015,Chordata,Ornithischia,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,Pachycephalosaurus,hydroxyapatite,compact or dense,,,Big Dry Quarry,,"Big Dry Creek, Big Dry West",-106.455559,47.96389,US,Montana,Garfield,based on nearby landmark,seconds,small collection,"approximate location of Big Dry Post Office, now beneath Ft. Peck reservoir; W side of Big Dry, 44 miles S of Glasgow",gp_mid,-63.58,58.68,101,Hell Creek,,,Hell Creek,,,bed,,,,,,,,30 m above Fox Hills Sandstone,,sandstone,,,,Y,,,,,,,sandstone,,,,Y,,,,,,terrestrial indet.,,,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian
487166,occ,,,48847,Tyrannosaurus rex,species,54833,Maastrichtian,,72.1,66,Osborn,1909,54064,Chordata,Saurischia,NO_ORDER_SPECIFIED,Tyrannosauridae,Tyrannosaurus,hydroxyapatite,compact or dense,,,Big Dry East Quarry,,"Willis Ranch, Big Dry Creek",-106.455559,47.96389,US,Montana,Garfield,based on nearby landmark,seconds,small collection,"approximate location of Big Dry Post Office, now beneath Ft. Peck reservoir; E side of Big Dry Creek , 8 miles from John Willis Ranch, 25 miles S of Lismas",gp_mid,-63.58,58.68,101,Hell Creek,,,Hell Creek,,,bed,,,,,,,,80 feet above Fox Hills Sandstone,,sandstone,,,,Y,,,,,,,sandstone,,,,Y,,,,,,terrestrial indet.,,,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian
487602,occ,,,49016,Triceratops horridus,species,63766,Maastrichtian,,72.1,66,Osborn,1933,13079,Chordata,Ornithischia,NO_ORDER_SPECIFIED,Ceratopsidae,Triceratops,hydroxyapatite,compact or dense,,,Sand Arroyo/ Prairie Elk Creek (AMNH),,Sand Creek,-106.161316,47.839645,US,Montana,McCone,based on nearby landmark,6,outcrop,"Sand Arroyo (Sand Creek), 16 miles SE of Lismas, MT. 4 mi E of the CK Ranch; also listed as in the badlands between Sand Creek and Prairie Elk (Creek)",gp_mid,-63.35,58.48,101,Hell Creek,,,Hell Creek,,,group of beds,,,,,,,,,,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian
487863,occ,19709,,14525,Theropoda,unranked clade,38513,Lancian,,70.6,66,Carrano,2020,14199,Chordata,Saurischia,,,,hydroxyapatite,compact or dense,,,Dry Fork Coulee,,UCMP V-73103,-106.983299,47.516701,US,Montana,Garfield,unpublished field data,4,small collection,,gp_mid,-65.28,58.36,101,Hell Creek,,,Hell Creek,,,group of beds,,,,,,,,,,sandstone,,,,Y,mudstone,,,,Y,,sandstone,,,,Y,mudstone,,,,Y,terrestrial indet.,,,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian
487864,occ,,,14525,Hadrosauridae,family,38755,Lancian,,70.6,66,Database,2005,13103,Chordata,Ornithischia,NO_ORDER_SPECIFIED,Hadrosauridae,,hydroxyapatite,compact or dense,,,Dry Fork Coulee,,UCMP V-73103,-106.983299,47.516701,US,Montana,Garfield,unpublished field data,4,small collection,,gp_mid,-65.28,58.36,101,Hell Creek,,,Hell Creek,,,group of beds,,,,,,,,,,sandstone,,,,Y,mudstone,,,,Y,,sandstone,,,,Y,mudstone,,,,Y,terrestrial indet.,,,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian
487865,occ,,,14525,Theropoda,unranked clade,38513,Lancian,,70.6,66,Database,2005,13103,Chordata,Saurischia,,,,hydroxyapatite,compact or dense,,,Dry Fork Coulee,,UCMP V-73103,-106.983299,47.516701,US,Montana,Garfield,unpublished field data,4,small collection,,gp_mid,-65.28,58.36,101,Hell Creek,,,Hell Creek,,,group of beds,,,,,,,,,,sandstone,,,,Y,mudstone,,,,Y,,sandstone,,,,Y,mudstone,,,,Y,terrestrial indet.,,,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian
487870,occ,,,14525,Richardoestesia isosceles,species,58875,Lancian,,70.6,66,Sankey,2008,34479,Chordata,Saurischia,NO_ORDER_SPECIFIED,Dromaeosauridae,Richardoestesia,hydroxyapatite,compact or dense,,,Dry Fork Coulee,,UCMP V-73103,-106.983299,47.516701,US,Montana,Garfield,unpublished field data,4,small collection,,gp_mid,-65.28,58.36,101,Hell Creek,,,Hell Creek,,,group of beds,,,,,,,,,,sandstone,,,,Y,mudstone,,,,Y,,sandstone,,,,Y,mudstone,,,,Y,terrestrial indet.,,,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian
487881,occ,,,14534,Chirostenotes,genus,38555,Lancian,,70.6,66,Database,2005,13103,Chordata,Saurischia,NO_ORDER_SPECIFIED,Caenagnathidae,Chirostenotes,hydroxyapatite,compact or dense,intermediate,,Engdahl Anthills 2,,UCMP V-73076,-107.099998,47.5667,US,Montana,Garfield,unpublished field data,4,small collection,,gp_mid,-65.37,58.44,101,Hell Creek,Montana,Upper,Hell Creek,Montana,Upper,bed,,,,,,,,,,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian
487884,occ,,,14534,Paronychodon,genus,38565,Lancian,,70.6,66,Sankey,2008,34479,Chordata,Saurischia,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,Paronychodon,hydroxyapatite,compact or dense,,,Engdahl Anthills 2,,UCMP V-73076,-107.099998,47.5667,US,Montana,Garfield,unpublished field data,4,small collection,,gp_mid,-65.37,58.44,101,Hell Creek,Montana,Upper,Hell Creek,Montana,Upper,bed,,,,,,,,,,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian
487894,occ,,,14534,Coeluridae,family,53001,Lancian,,70.6,66,Database,2005,13103,Chordata,Saurischia,NO_ORDER_SPECIFIED,Coeluridae,,hydroxyapatite,compact or dense,,,Engdahl Anthills 2,,UCMP V-73076,-107.099998,47.5667,US,Montana,Garfield,unpublished field data,4,small collection,,gp_mid,-65.37,58.44,101,Hell Creek,Montana,Upper,Hell Creek,Montana,Upper,bed,,,,,,,,,,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian
487895,occ,,,14534,Theropoda,unranked clade,38513,Lancian,,70.6,66,Database,2005,13103,Chordata,Saurischia,,,,hydroxyapatite,compact or dense,,,Engdahl Anthills 2,,UCMP V-73076,-107.099998,47.5667,US,Montana,Garfield,unpublished field data,4,small collection,,gp_mid,-65.37,58.44,101,Hell Creek,Montana,Upper,Hell Creek,Montana,Upper,bed,,,,,,,,,,not reported,,,,,,,,,,,not reported,,,,,,,,,,terrestrial indet.,,,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian
487900,occ,,,14535,Ankylosauria,unranked clade,38816,Lancian,,70.6,66,Database,2005,13103,Chordata,Ornithischia,,,,hydroxyapatite,compact or dense,,,Engdahl Anthills 3,,UCMP V-73077,-107.099998,47.549999,US,Montana,Garfield,unpublished field data,2,small collection,,gp_mid,-65.39,58.43,101,Hell Creek,Montana,Upper,Hell Creek,Montana,Upper,bed,,,,,,,,,,sandstone,,,,Y,,,,,,,sandstone,,,,Y,,,,,,terrestrial indet.,,,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian
487920,occ,,,14535,Chirostenotes,genus,38555,Lancian,,70.6,66,Database,2005,13103,Chordata,Saurischia,NO_ORDER_SPECIFIED,Caenagnathidae,Chirostenotes,hydroxyapatite,compact or dense,intermediate,,Engdahl Anthills 3,,UCMP V-73077,-107.099998,47.549999,US,Montana,Garfield,unpublished field data,2,small collection,,gp_mid,-65.39,58.43,101,Hell Creek,Montana,Upper,Hell Creek,Montana,Upper,bed,,,,,,,,,,sandstone,,,,Y,,,,,,,sandstone,,,,Y,,,,,,terrestrial indet.,,,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian
487921,occ,,,14535,Dromaeosauridae,family,38561,Lancian,,70.6,66,Database,2005,13103,Chordata,Saurischia,NO_ORDER_SPECIFIED,Dromaeosauridae,,hydroxyapatite,compact or dense,,,Engdahl Anthills 3,,UCMP V-73077,-107.099998,47.549999,US,Montana,Garfield,unpublished field data,2,small collection,,gp_mid,-65.39,58.43,101,Hell Creek,Montana,Upper,Hell Creek,Montana,Upper,bed,,,,,,,,,,sandstone,,,,Y,,,,,,,sandstone,,,,Y,,,,,,terrestrial indet.,,,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian
487922,occ,,,14535,Thescelosaurus,genus,38742,Lancian,,70.6,66,Database,2005,13103,Chordata,Ornithischia,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,Thescelosaurus,hydroxyapatite,compact or dense,,,Engdahl Anthills 3,,UCMP V-73077,-107.099998,47.549999,US,Montana,Garfield,unpublished field data,2,small collection,,gp_mid,-65.39,58.43,101,Hell Creek,Montana,Upper,Hell Creek,Montana,Upper,bed,,,,,,,,,,sandstone,,,,Y,,,,,,,sandstone,,,,Y,,,,,,terrestrial indet.,,,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian
487925,occ,,,14535,Coeluridae,family,53001,Lancian,,70.6,66,Database,2005,13103,Chordata,Saurischia,NO_ORDER_SPECIFIED,Coeluridae,,hydroxyapatite,compact or dense,,,Engdahl Anthills 3,,UCMP V-73077,-107.099998,47.549999,US,Montana,Garfield,unpublished field data,2,small collection,,gp_mid,-65.39,58.43,101,Hell Creek,Montana,Upper,Hell Creek,Montana,Upper,bed,,,,,,,,,,sandstone,,,,Y,,,,,,,sandstone,,,,Y,,,,,,terrestrial indet.,,,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian
487926,occ,,,14535,Coelurosauria,unranked clade,53940,Lancian,,70.6,66,Database,2005,13103,Chordata,Saurischia,,,,hydroxyapatite,compact or dense,,,Engdahl Anthills 3,,UCMP V-73077,-107.099998,47.549999,US,Montana,Garfield,unpublished field data,2,small collection,,gp_mid,-65.39,58.43,101,Hell Creek,Montana,Upper,Hell Creek,Montana,Upper,bed,,,,,,,,,,sandstone,,,,Y,,,,,,,sandstone,,,,Y,,,,,,terrestrial indet.,,,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian
487927,occ,19715,,14535,Theropoda,unranked clade,38513,Lancian,,70.6,66,Carrano,2020,14199,Chordata,Saurischia,,,,hydroxyapatite,compact or dense,,,Engdahl Anthills 3,,UCMP V-73077,-107.099998,47.549999,US,Montana,Garfield,unpublished field data,2,small collection,,gp_mid,-65.39,58.43,101,Hell Creek,Montana,Upper,Hell Creek,Montana,Upper,bed,,,,,,,,,,sandstone,,,,Y,,,,,,,sandstone,,,,Y,,,,,,terrestrial indet.,,,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian
487928,occ,,,14535,Theropoda,unranked clade,38513,Lancian,,70.6,66,Database,2005,13103,Chordata,Saurischia,,,,hydroxyapatite,compact or dense,,,Engdahl Anthills 3,,UCMP V-73077,-107.099998,47.549999,US,Montana,Garfield,unpublished field data,2,small collection,,gp_mid,-65.39,58.43,101,Hell Creek,Montana,Upper,Hell Creek,Montana,Upper,bed,,,,,,,,,,sandstone,,,,Y,,,,,,,sandstone,,,,Y,,,,,,terrestrial indet.,,,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian
487929,occ,,,14535,Theropoda,unranked clade,38513,Lancian,,70.6,66,Database,2005,13103,Chordata,Saurischia,,,,hydroxyapatite,compact or dense,,,Engdahl Anthills 3,,UCMP V-73077,-107.099998,47.549999,US,Montana,Garfield,unpublished field data,2,small collection,,gp_mid,-65.39,58.43,101,Hell Creek,Montana,Upper,Hell Creek,Montana,Upper,bed,,,,,,,,,,sandstone,,,,Y,,,,,,,sandstone,,,,Y,,,,,,terrestrial indet.,,,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian
487930,occ,,,14535,Hypsilophodontidae,unranked clade,38734,Lancian,,70.6,66,Database,2005,13103,Chordata,Ornithischia,,Hypsilophodontidae,,hydroxyapatite,compact or dense,,,Engdahl Anthills 3,,UCMP V-73077,-107.099998,47.549999,US,Montana,Garfield,unpublished field data,2,small collection,,gp_mid,-65.39,58.43,101,Hell Creek,Montana,Upper,Hell Creek,Montana,Upper,bed,,,,,,,,,,sandstone,,,,Y,,,,,,,sandstone,,,,Y,,,,,,terrestrial indet.,,,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian
487931,occ,,,14535,Hadrosaurinae,subfamily,53382,Lancian,,70.6,66,Database,2005,13103,Chordata,Ornithischia,NO_ORDER_SPECIFIED,Hadrosauridae,,hydroxyapatite,compact or dense,,,Engdahl Anthills 3,,UCMP V-73077,-107.099998,47.549999,US,Montana,Garfield,unpublished field data,2,small collection,,gp_mid,-65.39,58.43,101,Hell Creek,Montana,Upper,Hell Creek,Montana,Upper,bed,,,,,,,,,,sandstone,,,,Y,,,,,,,sandstone,,,,Y,,,,,,terrestrial indet.,,,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian
487933,occ,,,14535,Aves,class,36616,Lancian,,70.6,66,Database,2005,13103,Chordata,Aves,,,,hydroxyapatite,compact or dense,,,Engdahl Anthills 3,,UCMP V-73077,-107.099998,47.549999,US,Montana,Garfield,unpublished field data,2,small collection,,gp_mid,-65.39,58.43,101,Hell Creek,Montana,Upper,Hell Creek,Montana,Upper,bed,,,,,,,,,,sandstone,,,,Y,,,,,,,sandstone,,,,Y,,,,,,terrestrial indet.,,,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian
487934,occ,,,14535,Richardoestesia isosceles,species,58875,Lancian,,70.6,66,Sankey,2008,34479,Chordata,Saurischia,NO_ORDER_SPECIFIED,Dromaeosauridae,Richardoestesia,hydroxyapatite,compact or dense,,,Engdahl Anthills 3,,UCMP V-73077,-107.099998,47.549999,US,Montana,Garfield,unpublished field data,2,small collection,,gp_mid,-65.39,58.43,101,Hell Creek,Montana,Upper,Hell Creek,Montana,Upper,bed,,,,,,,,,,sandstone,,,,Y,,,,,,,sandstone,,,,Y,,,,,,terrestrial indet.,,,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian
487954,occ,,,14536,Chirostenotes,genus,38555,Lancian,,70.6,66,Database,2005,13103,Chordata,Saurischia,NO_ORDER_SPECIFIED,Caenagnathidae,Chirostenotes,hydroxyapatite,compact or dense,intermediate,,Engdahl Anthills 4,,UCMP V-73078,-107.099998,47.5667,US,Montana,Garfield,unpublished field data,4,small collection,,gp_mid,-65.37,58.44,101,Hell Creek,Montana,Upper,Hell Creek,Montana,Upper,bed,,,,,,,,,,sandstone,,,,Y,,,,,,,sandstone,,,,Y,,,,,,terrestrial indet.,,,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian
487955,occ,,,14536,Coelurosauria,unranked clade,53940,Lancian,,70.6,66,Database,2005,13103,Chordata,Saurischia,,,,hydroxyapatite,compact or dense,,,Engdahl Anthills 4,,UCMP V-73078,-107.099998,47.5667,US,Montana,Garfield,unpublished field data,4,small collection,,gp_mid,-65.37,58.44,101,Hell Creek,Montana,Upper,Hell Creek,Montana,Upper,bed,,,,,,,,,,sandstone,,,,Y,,,,,,,sandstone,,,,Y,,,,,,terrestrial indet.,,,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian
487956,occ,,,14536,Hadrosaurinae,subfamily,53382,Lancian,,70.6,66,Database,2005,13103,Chordata,Ornithischia,NO_ORDER_SPECIFIED,Hadrosauridae,,hydroxyapatite,compact or dense,,,Engdahl Anthills 4,,UCMP V-73078,-107.099998,47.5667,US,Montana,Garfield,unpublished field data,4,small collection,,gp_mid,-65.37,58.44,101,Hell Creek,Montana,Upper,Hell Creek,Montana,Upper,bed,,,,,,,,,,sandstone,,,,Y,,,,,,,sandstone,,,,Y,,,,,,terrestrial indet.,,,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian
487957,occ,,,14536,Ceratopsidae,family,38851,Lancian,,70.6,66,Database,2005,13103,Chordata,Ornithischia,NO_ORDER_SPECIFIED,Ceratopsidae,,hydroxyapatite,compact or dense,,,Engdahl Anthills 4,,UCMP V-73078,-107.099998,47.5667,US,Montana,Garfield,unpublished field data,4,small collection,,gp_mid,-65.37,58.44,101,Hell Creek,Montana,Upper,Hell Creek,Montana,Upper,bed,,,,,,,,,,sandstone,,,,Y,,,,,,,sandstone,,,,Y,,,,,,terrestrial indet.,,,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian
487977,occ,,,14533,Chirostenotes,genus,38555,Lancian,,70.6,66,Database,2005,13103,Chordata,Saurischia,NO_ORDER_SPECIFIED,Caenagnathidae,Chirostenotes,hydroxyapatite,compact or dense,intermediate,,Engdahl Anthills 1,,UCMP V-72212,-107.099998,47.5667,US,Montana,Garfield,unpublished field data,4,small collection,,gp_mid,-65.37,58.44,101,Hell Creek,,,Hell Creek,,,bed,,,,,,,,,,sandstone,,,,Y,,,,,,,sandstone,,,,Y,,,,,,terrestrial indet.,,,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian
487978,occ,,,14533,Paronychodon,genus,38565,Lancian,,70.6,66,Database,2005,13103,Chordata,Saurischia,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,Paronychodon,hydroxyapatite,compact or dense,,,Engdahl Anthills 1,,UCMP V-72212,-107.099998,47.5667,US,Montana,Garfield,unpublished field data,4,small collection,,gp_mid,-65.37,58.44,101,Hell Creek,,,Hell Creek,,,bed,,,,,,,,,,sandstone,,,,Y,,,,,,,sandstone,,,,Y,,,,,,terrestrial indet.,,,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian
487985,occ,,,14533,Dromaeosauridae,family,38561,Lancian,,70.6,66,Database,2005,13103,Chordata,Saurischia,NO_ORDER_SPECIFIED,Dromaeosauridae,,hydroxyapatite,compact or dense,,,Engdahl Anthills 1,,UCMP V-72212,-107.099998,47.5667,US,Montana,Garfield,unpublished field data,4,small collection,,gp_mid,-65.37,58.44,101,Hell Creek,,,Hell Creek,,,bed,,,,,,,,,,sandstone,,,,Y,,,,,,,sandstone,,,,Y,,,,,,terrestrial indet.,,,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian
487986,occ,,,14533,Coeluridae,family,53001,Lancian,,70.6,66,Database,2005,13103,Chordata,Saurischia,NO_ORDER_SPECIFIED,Coeluridae,,hydroxyapatite,compact or dense,,,Engdahl Anthills 1,,UCMP V-72212,-107.099998,47.5667,US,Montana,Garfield,unpublished field data,4,small collection,,gp_mid,-65.37,58.44,101,Hell Creek,,,Hell Creek,,,bed,,,,,,,,,,sandstone,,,,Y,,,,,,,sandstone,,,,Y,,,,,,terrestrial indet.,,,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian
487987,occ,,,14533,Coelurosauria,unranked clade,53940,Lancian,,70.6,66,Database,2005,13103,Chordata,Saurischia,,,,hydroxyapatite,compact or dense,,,Engdahl Anthills 1,,UCMP V-72212,-107.099998,47.5667,US,Montana,Garfield,unpublished field data,4,small collection,,gp_mid,-65.37,58.44,101,Hell Creek,,,Hell Creek,,,bed,,,,,,,,,,sandstone,,,,Y,,,,,,,sandstone,,,,Y,,,,,,terrestrial indet.,,,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian
487988,occ,19710,,14533,Theropoda,unranked clade,38513,Lancian,,70.6,66,Carrano,2020,14199,Chordata,Saurischia,,,,hydroxyapatite,compact or dense,,,Engdahl Anthills 1,,UCMP V-72212,-107.099998,47.5667,US,Montana,Garfield,unpublished field data,4,small collection,,gp_mid,-65.37,58.44,101,Hell Creek,,,Hell Creek,,,bed,,,,,,,,,,sandstone,,,,Y,,,,,,,sandstone,,,,Y,,,,,,terrestrial indet.,,,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian
487989,occ,,,14533,Hadrosauridae,family,38755,Lancian,,70.6,66,Database,2005,13103,Chordata,Ornithischia,NO_ORDER_SPECIFIED,Hadrosauridae,,hydroxyapatite,compact or dense,,,Engdahl Anthills 1,,UCMP V-72212,-107.099998,47.5667,US,Montana,Garfield,unpublished field data,4,small collection,,gp_mid,-65.37,58.44,101,Hell Creek,,,Hell Creek,,,bed,,,,,,,,,,sandstone,,,,Y,,,,,,,sandstone,,,,Y,,,,,,terrestrial indet.,,,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian
487990,occ,,,14533,Ceratopsidae,family,38851,Lancian,,70.6,66,Database,2005,13103,Chordata,Ornithischia,NO_ORDER_SPECIFIED,Ceratopsidae,,hydroxyapatite,compact or dense,,,Engdahl Anthills 1,,UCMP V-72212,-107.099998,47.5667,US,Montana,Garfield,unpublished field data,4,small collection,,gp_mid,-65.37,58.44,101,Hell Creek,,,Hell Creek,,,bed,,,,,,,,,,sandstone,,,,Y,,,,,,,sandstone,,,,Y,,,,,,terrestrial indet.,,,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian
487991,occ,,,14533,Dinosauria,unranked clade,52775,Lancian,,70.6,66,Database,2005,13103,Chordata,Reptilia,,,,phosphatic,,,,Engdahl Anthills 1,,UCMP V-72212,-107.099998,47.5667,US,Montana,Garfield,unpublished field data,4,small collection,,gp_mid,-65.37,58.44,101,Hell Creek,,,Hell Creek,,,bed,,,,,,,,,,sandstone,,,,Y,,,,,,,sandstone,,,,Y,,,,,,terrestrial indet.,,,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian
487993,occ,,,14533,Aves,class,36616,Lancian,,70.6,66,Database,2005,13103,Chordata,Aves,,,,hydroxyapatite,compact or dense,,,Engdahl Anthills 1,,UCMP V-72212,-107.099998,47.5667,US,Montana,Garfield,unpublished field data,4,small collection,,gp_mid,-65.37,58.44,101,Hell Creek,,,Hell Creek,,,bed,,,,,,,,,,sandstone,,,,Y,,,,,,,sandstone,,,,Y,,,,,,terrestrial indet.,,,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian
488015,occ,,,14546,Richardoestesia isosceles,species,58875,Lancian,,70.6,66,Database,2005,13103,Chordata,Saurischia,NO_ORDER_SPECIFIED,Dromaeosauridae,Richardoestesia,hydroxyapatite,compact or dense,,,Flat Creek 1,,UCMP V-73083,-106.400002,47.516701,US,Montana,Garfield,unpublished field data,4,small collection,,gp_mid,-64.61,58.18,101,Hell Creek,,,Hell Creek,,,bed,,FlatC,1,bottom to top,,,,,,sandstone,,,silty,Y,,,,,,,sandstone,,,silty,Y,,,,,,terrestrial indet.,,,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian,Maastrichtian
