"","collection_no","formation","occurrence_no","record_type","reid_no","flags","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_attr","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","ref_author","ref_pubyr","reference_no","phylum","class","order","family","genus","plant_organ","plant_organ2","abund_value","abund_unit","lng","lat","occurrence_comments","collection_name","collection_subset","collection_aka","cc","state","county","latlng_basis","latlng_precision","geogscale","geogcomments","paleomodel","paleolng","paleolat","geoplate","cc2","protected","stratgroup","member","stratscale","zone","localsection","localbed","localorder","regionalsection","regionalbed","regionalorder","stratcomments","lithdescript","lithology1","lithadj1","lithification1","minor_lithology1","fossilsfrom1","lithology2","lithadj2","lithification2","minor_lithology2","fossilsfrom2","environment","tectonic_setting","geology_comments","assembl_comps","articulated_parts","associated_parts","common_body_parts","rare_body_parts","feed_pred_traces","artifacts","component_comments","pres_mode","preservation_quality","spatial_resolution","temporal_resolution","lagerstatten","concentration","orientation","abund_in_sediment","sorting","fragmentation","bioerosion","encrustation","preservation_comments","collection_type","collection_methods","museum","collection_coverage","collection_size","rock_censused","collectors","collection_dates","collection_comments","taxonomy_comments","taxon_environment","environment_basis","motility","life_habit","vision","diet","reproduction","ontogeny","ecospace_comments","composition","architecture","thickness","reinforcement","formation3","stratgroup4","member5","lithdescript6","lithology17","lithadj18","lithification19","minor_lithology110","fossilsfrom111","lithology212","lithadj213","lithification214","minor_lithology215","fossilsfrom216","time_bins","time_contain","time_major","time_buffer","time_overlap","primary_reference","old_max_ma","old_min_ma","id","n_bins","bin_assignment","bin_midpoint","overlap_percentage","Target","plng","plat","cells","layer","data.lng","data.lat","Coll_count"
"426",176843,"Fox Hills Sandstone",1317177,"occ",NA,"","Aspideretoides sp.","genus",67335,"","Aspideretoides",NA,"genus",67335,"Maastrichtian","",70.44,67.7,"Hutchison and Holroyd",2003,26071,"Chordata","Reptilia","Testudines","Plastomenidae","Aspideretoides",NA,NA,1,"specimens",-104.699997,39.5,"","DMNH locality 2300",NA,"","US","Colorado","","based on nearby landmark","1","","","gp_mid",-67.8,50.47,"101","US","","","","","","","","","",NA,"","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","",NA,"","body","","","","","","","","","","","","","taxonomic","","DMNH","","","","","","","","freshwater",NA,"actively mobile","aquatic","","omnivore","oviparous","","","phosphatic","","",NA,"Fox Hills Sandstone","","","","not reported","","","","","","","","","","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","J. H. Hutchison and P. A. Holroyd. 2003. Late Cretaceous and early Paleocene turtles of the Denver Basin, Colorado. Rocky Mountain Geology 38(1):121-142",72.1,66,1362,1,"SC.2",69.75,100,NA,-79.9462,46.4102,11223,1,-104.699997,39.5,"Non-singleton"
"427",176844,"Laramie",1317178,"occ",NA,"","Trionychidae indet.","family",37674,"","Trionychidae",NA,"family",37674,"Late Maastrichtian","",69.269,68.369,"Hutchison and Holroyd",2003,26071,"Chordata","Reptilia","Testudines","Trionychidae","",NA,NA,NA,"",-104.699997,39.5,"","DMNH locality 1928",NA,"","US","Colorado","","based on nearby landmark","1","","","gp_mid",NA,NA,"coordinates not computable using this model","US","","","","","","","","","",NA,"","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","",NA,"","body","","","","","","","","","","","","","taxonomic","","DMNH","","","","","","","","brackish,freshwater",NA,"actively mobile","aquatic, solitary","","piscivore, carnivore","oviparous","","Life habit data corrected back to Ernst and Barbour (1999), see also Rhodin et al., (1993).  Quit changing the turtle data.  JJH.\r\n\r\nlife habit and diet based on Uetz 2005; originally entered from Ernst and Barbour 1989 as brackish-freshwater piscivore-carnivore.","phosphatic","","",NA,"Laramie","","","","not reported","","","","","","","","","","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","J. H. Hutchison and P. A. Holroyd. 2003. Late Cretaceous and early Paleocene turtles of the Denver Basin, Colorado. Rocky Mountain Geology 38(1):121-142",70.6,66,6924,1,"SC.2",69.75,100,NA,-79.9462,46.4102,11223,1,-104.699997,39.5,"Non-singleton"
"428",176844,"Laramie",1317179,"occ",NA,"","Cryptodira indet.","suborder",37622,"","Cryptodira",NA,"suborder",37622,"Late Maastrichtian","",69.269,68.369,"Hutchison and Holroyd",2003,26071,"Chordata","Reptilia","Testudines","","",NA,NA,NA,"",-104.699997,39.5,"","DMNH locality 1928",NA,"","US","Colorado","","based on nearby landmark","1","","","gp_mid",NA,NA,"coordinates not computable using this model","US","","","","","","","","","",NA,"","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","",NA,"","body","","","","","","","","","","","","","taxonomic","","DMNH","","","","","","","","freshwater",NA,"actively mobile","aquatic","","omnivore","oviparous","","life habit and diet based on Uetz 2005","phosphatic","","",NA,"Laramie","","","","not reported","","","","","","","","","","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","J. H. Hutchison and P. A. Holroyd. 2003. Late Cretaceous and early Paleocene turtles of the Denver Basin, Colorado. Rocky Mountain Geology 38(1):121-142",70.6,66,6856,1,"SC.2",69.75,100,NA,-79.9462,46.4102,11223,1,-104.699997,39.5,"Non-singleton"
"429",176845,"Laramie",1317180,"occ",NA,"","Trionychidae indet.","family",37674,"","Trionychidae",NA,"family",37674,"Late Maastrichtian","",69.269,68.369,"Hutchison and Holroyd",2003,26071,"Chordata","Reptilia","Testudines","Trionychidae","",NA,NA,NA,"",-104.699997,39.5,"","DMNH locality 2347",NA,"","US","Colorado","","based on nearby landmark","1","","","gp_mid",NA,NA,"coordinates not computable using this model","US","","","","","","","","","",NA,"","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","",NA,"","body","","","","","","","","","","","","","taxonomic","","DMNH","","","","","","","","brackish,freshwater",NA,"actively mobile","aquatic, solitary","","piscivore, carnivore","oviparous","","Life habit data corrected back to Ernst and Barbour (1999), see also Rhodin et al., (1993).  Quit changing the turtle data.  JJH.\r\n\r\nlife habit and diet based on Uetz 2005; originally entered from Ernst and Barbour 1989 as brackish-freshwater piscivore-carnivore.","phosphatic","","",NA,"Laramie","","","","not reported","","","","","","","","","","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","J. H. Hutchison and P. A. Holroyd. 2003. Late Cretaceous and early Paleocene turtles of the Denver Basin, Colorado. Rocky Mountain Geology 38(1):121-142",70.6,66,6935,1,"SC.2",69.75,100,NA,-79.9462,46.4102,11223,1,-104.699997,39.5,"Non-singleton"
"430",176846,"Laramie",1317181,"occ",NA,"","Trionychidae indet.","family",37674,"","Trionychidae",NA,"family",37674,"Lancian","",69.269,68.369,"Hutchison and Holroyd",2003,26071,"Chordata","Reptilia","Testudines","Trionychidae","",NA,NA,NA,"",-104.699997,39.5,"","UCM 71106",NA,"","US","Colorado","","based on nearby landmark","1","","","gp_mid",-68.44,50.38,"101","US","","","","","","","","","",NA,"","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","",NA,"","body","","","","","","","","","","","","","taxonomic","","UCM","","","","","","","","brackish,freshwater",NA,"actively mobile","aquatic, solitary","","piscivore, carnivore","oviparous","","Life habit data corrected back to Ernst and Barbour (1999), see also Rhodin et al., (1993).  Quit changing the turtle data.  JJH.\r\n\r\nlife habit and diet based on Uetz 2005; originally entered from Ernst and Barbour 1989 as brackish-freshwater piscivore-carnivore.","phosphatic","","",NA,"Laramie","","","","not reported","","","","","","","","","","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","J. H. Hutchison and P. A. Holroyd. 2003. Late Cretaceous and early Paleocene turtles of the Denver Basin, Colorado. Rocky Mountain Geology 38(1):121-142",70.6,66,6913,1,"SC.2",69.75,100,NA,-79.9462,46.4102,11223,1,-104.699997,39.5,"Non-singleton"
"431",176847,"Laramie",1317182,"occ",NA,"","Compsemys victa","species",63644,"","Compsemys victa",NA,"species",63644,"Lancian","",69.269,68.369,"Hutchison and Holroyd",2003,26071,"Chordata","Reptilia","Testudinata","NO_FAMILY_SPECIFIED","Compsemys",NA,NA,NA,"",-104.699997,39.5,"","UCM 73175",NA,"","US","Colorado","","based on nearby landmark","1","","","gp_mid",-68.44,50.38,"101","US","","","","","","","","","",NA,"","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","",NA,"","body","","","","","","","","","","","","","taxonomic","","UCM","","","","","","","","terrestrial",NA,"actively mobile","","","","","","","phosphatic","","",NA,"Laramie","","","","not reported","","","","","","","","","","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","J. H. Hutchison and P. A. Holroyd. 2003. Late Cretaceous and early Paleocene turtles of the Denver Basin, Colorado. Rocky Mountain Geology 38(1):121-142",70.6,66,6895,1,"SC.2",69.75,100,NA,-79.9462,46.4102,11223,1,-104.699997,39.5,"Non-singleton"
"432",176847,"Laramie",1317185,"occ",NA,"","Trionychidae indet.","family",37674,"","Trionychidae",NA,"family",37674,"Lancian","",69.269,68.369,"Hutchison and Holroyd",2003,26071,"Chordata","Reptilia","Testudines","Trionychidae","",NA,NA,NA,"",-104.699997,39.5,"","UCM 73175",NA,"","US","Colorado","","based on nearby landmark","1","","","gp_mid",-68.44,50.38,"101","US","","","","","","","","","",NA,"","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","",NA,"","body","","","","","","","","","","","","","taxonomic","","UCM","","","","","","","","brackish,freshwater",NA,"actively mobile","aquatic, solitary","","piscivore, carnivore","oviparous","","Life habit data corrected back to Ernst and Barbour (1999), see also Rhodin et al., (1993).  Quit changing the turtle data.  JJH.\r\n\r\nlife habit and diet based on Uetz 2005; originally entered from Ernst and Barbour 1989 as brackish-freshwater piscivore-carnivore.","phosphatic","","",NA,"Laramie","","","","not reported","","","","","","","","","","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","J. H. Hutchison and P. A. Holroyd. 2003. Late Cretaceous and early Paleocene turtles of the Denver Basin, Colorado. Rocky Mountain Geology 38(1):121-142",70.6,66,6901,1,"SC.2",69.75,100,NA,-79.9462,46.4102,11223,1,-104.699997,39.5,"Non-singleton"
"433",176847,"Laramie",1317184,"occ",NA,"","Helopanoplia cf. distincta","species",67667,"","Helopanoplia distincta",NA,"species",67667,"Lancian","",69.269,68.369,"Hutchison and Holroyd",2003,26071,"Chordata","Reptilia","Testudines","Plastomenidae","Helopanoplia",NA,NA,NA,"",-104.699997,39.5,"","UCM 73175",NA,"","US","Colorado","","based on nearby landmark","1","","","gp_mid",-68.44,50.38,"101","US","","","","","","","","","",NA,"","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","",NA,"","body","","","","","","","","","","","","","taxonomic","","UCM","","","","","","","","freshwater",NA,"actively mobile","aquatic","","omnivore","oviparous","","","phosphatic","","",NA,"Laramie","","","","not reported","","","","","","","","","","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","J. H. Hutchison and P. A. Holroyd. 2003. Late Cretaceous and early Paleocene turtles of the Denver Basin, Colorado. Rocky Mountain Geology 38(1):121-142",70.6,66,6846,1,"SC.2",69.75,100,NA,-79.9462,46.4102,11223,1,-104.699997,39.5,"Non-singleton"
"434",176847,"Laramie",1317183,"occ",NA,"","Adocus sp.","genus",37652,"","Adocus",NA,"genus",37652,"Lancian","",69.269,68.369,"Hutchison and Holroyd",2003,26071,"Chordata","Reptilia","Testudines","Adocidae","Adocus",NA,NA,NA,"",-104.699997,39.5,"","UCM 73175",NA,"","US","Colorado","","based on nearby landmark","1","","","gp_mid",-68.44,50.38,"101","US","","","","","","","","","",NA,"","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","",NA,"","body","","","","","","","","","","","","","taxonomic","","UCM","","","","","","","","freshwater",NA,"actively mobile","","","omnivore","oviparous","","","phosphatic","","",NA,"Laramie","","","","not reported","","","","","","","","","","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","J. H. Hutchison and P. A. Holroyd. 2003. Late Cretaceous and early Paleocene turtles of the Denver Basin, Colorado. Rocky Mountain Geology 38(1):121-142",70.6,66,6916,1,"SC.2",69.75,100,NA,-79.9462,46.4102,11223,1,-104.699997,39.5,"Non-singleton"
"435",176848,"Laramie",1317186,"occ",NA,"","Trionychinae indet.","subfamily",58166,"","Trionychinae",NA,"subfamily",58166,"Lancian","",69.269,68.369,"Hutchison and Holroyd",2003,26071,"Chordata","Reptilia","Testudines","Trionychidae","",NA,NA,NA,"",-104.699997,39.5,"","UCM locality 90152",NA,"","US","Colorado","","based on nearby landmark","1","","","gp_mid",-68.44,50.38,"101","US","","","","","","","","","",NA,"","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","",NA,"","body","","","","","","","","","","","","","taxonomic","","UCM","","","","","","","","brackish,freshwater",NA,"actively mobile","aquatic, solitary","","piscivore, carnivore","oviparous","","","phosphatic","","",NA,"Laramie","","","","not reported","","","","","","","","","","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","J. H. Hutchison and P. A. Holroyd. 2003. Late Cretaceous and early Paleocene turtles of the Denver Basin, Colorado. Rocky Mountain Geology 38(1):121-142",70.6,66,6896,1,"SC.2",69.75,100,NA,-79.9462,46.4102,11223,1,-104.699997,39.5,"Non-singleton"
"436",177458,"North Horn",1319718,"occ",NA,"F","Prismatoolithus sp.","genus",65562,"","Prismatoolithus",NA,"genus",65562,"Maastrichtian","",70,67.5,"Difley et al.",2004,58625,"Chordata","Reptilia","NO_ORDER_SPECIFIED","Prismatoolithidae","Prismatoolithus",NA,NA,1,"individuals",-110.404869,38.941235,"nest with 13 eggs, attributed to a troodontid","Black Dragon Canyon nest",NA,"","US","Utah","Emery","based on nearby landmark","6","local area","in Black Dragon Canyon","gp_mid",-74.65,51.61,"101","US","FED","","","bed","","","","","",NA,"","""the same stratigraphic level as the Polyglyphanodon type locality, slightly below a nest of Spherurismatoolithus condensus eggs and about the same stratigraphic level as the North Horn Mountain Tyrannosaurus rex locality."" ","""in a series of paleosols in a mottled grey horizon just below a rooted oxidized horizon.""","mudstone","paleosol/pedogenic,gray","","","Y","","","","","","wet floodplain","","""The paleosols represent weakly developed soild on a vegetated floodplain.""","macrofossils","","","","","",NA,"","body","","autochthonous","snapshot","","","life position","","","","","","","general faunal/floral","surface (in situ),field collection","","","","","","","","","terrestrial",NA,"actively mobile","","","","","","","phosphatic","","",NA,"North Horn","","","""in a series of paleosols in a mottled grey horizon just below a rooted oxidized horizon.""","mudstone","paleosol/pedogenic,gray","","","Y","","","","","","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","R. Difley, B. Britt, and P. Policelli. 2004. A troodontid nest in the North Horn Formation, central Utah. Journal of Vertebrate Paleontology 24(3, suppl.):52A",72.1,66,7132,1,"SC.2",69.75,100,NA,-87.261,47.0227,11378,1,-110.404869,38.941235,"Non-singleton"
"437",177459,"North Horn",1319719,"occ",NA,"F","Spheruprismatoolithus condensis","species",65564,"species not entered","Spheruprismatoolithus",NA,"genus",65564,"Maastrichtian","",70,67.5,"Difley et al.",2004,58625,"Chordata","Reptilia","NO_ORDER_SPECIFIED","Prismatoolithidae","Spheruprismatoolithus",NA,NA,1,"individuals",-110.404869,38.941235,"nest","Black Dragon Canyon nest (2)",NA,"","US","Utah","Emery","based on nearby landmark","6","local area","in Black Dragon Canyon","gp_mid",-74.65,51.61,"101","US","FED","","","bed","","","","","",NA,"","slightly above the troodontid nest, which is at ""the same stratigraphic level as the Polyglyphanodon type locality...and about the same stratigraphic level as the North Horn Mountain Tyrannosaurus rex locality."" ","""in a series of paleosols in a mottled grey horizon just below a rooted oxidized horizon.""","mudstone","paleosol/pedogenic,gray","","","Y","","","","","","wet floodplain","","""The paleosols represent weakly developed soild on a vegetated floodplain.""","macrofossils","","","","","",NA,"","body","","autochthonous","snapshot","","","life position","","","","","","","general faunal/floral","surface (in situ),field collection","","","","","","","","","terrestrial",NA,"actively mobile","","","","","","","phosphatic","","",NA,"North Horn","","","""in a series of paleosols in a mottled grey horizon just below a rooted oxidized horizon.""","mudstone","paleosol/pedogenic,gray","","","Y","","","","","","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","R. Difley, B. Britt, and P. Policelli. 2004. A troodontid nest in the North Horn Formation, central Utah. Journal of Vertebrate Paleontology 24(3, suppl.):52A",72.1,66,7162,1,"SC.2",69.75,100,NA,-87.261,47.0227,11378,1,-110.404869,38.941235,"Non-singleton"
"438",178745,"McRae",1328513,"occ",NA,"","Torosaurus sp.","genus",38861,"","Torosaurus",NA,"genus",38861,"Lancian","",76.1,66,"Lucas et al.",1998,59148,"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ceratopsidae","Torosaurus",NA,NA,1,"individuals",-107.192223,33.154167,"partial skeleton","NMMNH L-3650, Elephant Butte (lower)",NA,"","US","New Mexico","Sierra","based on nearby landmark","seconds","small collection","NMMNH L-3650, E of Elephant Butte reservoir","gp_mid",-74.62,45.18,"101","US","FED","","Hall Lake","bed","","","","","",NA,"","","""grayish red and olive gray mudstone""","mudstone","gray,green,red","","","Y","","","","","","terrestrial indet.","","","macrofossils","","some","","","",NA,"","body","medium","parautochthonous","snapshot","","","","","","frequent","","","","general faunal/floral","selective quarrying,surface (in situ),field collection","","","","","G. Mack","1981","","","terrestrial",NA,"actively mobile","ground dwelling","","herbivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","hydroxyapatite","compact or dense","",NA,"McRae","","Hall Lake","""grayish red and olive gray mudstone""","mudstone","gray,green,red","","","Y","","","","","","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","S. G. Lucas, G. H. Mack, and J. W. Estep. 1998. The ceratopsian dinosaur Torosaurus from the Upper Cretaceous McRae Formation, Sierra County, New Mexico.  In J. W. Estep, G. S. Austin, & J. M. Barker (eds.), New Mexico Geological Society, 49th Field Conference, Las Cruces Country II. New Mexico Geological Society Guidebook. Albuquerque: New Mexico Geological Society. 49:223-227",70.6,66,6990,3,"SC.2",69.75,44.56,"Ceratopsidae",-84.7674,40.7418,13210,1,-107.192223,33.154167,"Non-singleton"
"439",178746,"McRae",1328514,"occ",NA,"","Ceratopsidae indet.","family",38851,"","Ceratopsidae",NA,"family",38851,"Lancian","",76.1,66,"Lucas et al.",1998,59148,"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ceratopsidae","",NA,NA,NA,"",-107.192223,33.154167,"phalanges, vertebrae, limb fragments","NMMNH L-3650, Elephant Butte (middle)",NA,"","US","New Mexico","Sierra","based on nearby landmark","seconds","small collection","NMMNH L-3650, E of Elephant Butte reservoir","gp_mid",-74.62,45.18,"101","US","FED","","Hall Lake","bed","","","","","",NA,"","","""grayish red and olive gray mudstone""","mudstone","gray,green,red","","","Y","","","","","","terrestrial indet.","","","macrofossils","","","","","",NA,"","body","medium","parautochthonous","snapshot","","","","","","frequent","","","","general faunal/floral","surface (float),field collection","","","","","G. Mack","1981","","","terrestrial",NA,"actively mobile","ground dwelling","","herbivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","hydroxyapatite","compact or dense","",NA,"McRae","","Hall Lake","""grayish red and olive gray mudstone""","mudstone","gray,green,red","","","Y","","","","","","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","S. G. Lucas, G. H. Mack, and J. W. Estep. 1998. The ceratopsian dinosaur Torosaurus from the Upper Cretaceous McRae Formation, Sierra County, New Mexico.  In J. W. Estep, G. S. Austin, & J. M. Barker (eds.), New Mexico Geological Society, 49th Field Conference, Las Cruces Country II. New Mexico Geological Society Guidebook. Albuquerque: New Mexico Geological Society. 49:223-227",70.6,66,6986,3,"SC.2",69.75,44.56,"Ceratopsidae",-84.7674,40.7418,13210,1,-107.192223,33.154167,"Non-singleton"
"440",178747,"McRae",1328516,"occ",NA,"","Crocodylia indet.","unranked clade",96626,"","Crocodylia",NA,"unranked clade",36582,"Late Campanian","Maastrichtian",76.1,66,"Lucas et al.",1998,59148,"Chordata","Reptilia","Crocodylia","","",NA,NA,NA,"",-107.192223,33.154167,"teeth","NMMNH L-3650, Elephant Butte (upper)",NA,"","US","New Mexico","Sierra","based on nearby landmark","seconds","small collection","NMMNH L-3650, E of Elephant Butte reservoir","gp_mid",NA,NA,"coordinates not computable using this model","US","FED","","Hall Lake","bed","","","","","",NA,"","Amato et al. 2017 dated ""pink tuff"" bed 10-15 metres above the base of the Hall Lake Member and obtained U-Pb zircon dates of 73.2 +/- 0.7Ma for the bed. This suggested that onset of deposition for the Hall Lake member began in the Late Campanian, and it was unknown whether deposition continued across the K-Pg boundary.","""grayish red and olive gray mudstone""","mudstone","gray,green,red","","","Y","","","","","","terrestrial indet.","","","macrofossils,mesofossils","","","","","",NA,"","body","medium","parautochthonous","snapshot","","","","","","frequent","","","","general faunal/floral","surface (float),field collection","","","","","G. Mack","1981","","","marine",NA,"actively mobile","","","carnivore","","","","phosphatic","","",NA,"McRae","","Hall Lake","""grayish red and olive gray mudstone""","mudstone","gray,green,red","","","Y","","","","","","Campanian","-","Campanian","Campanian, Maastrichtian","Campanian, Maastrichtian","S. G. Lucas, G. H. Mack, and J. W. Estep. 1998. The ceratopsian dinosaur Torosaurus from the Upper Cretaceous McRae Formation, Sierra County, New Mexico.  In J. W. Estep, G. S. Austin, & J. M. Barker (eds.), New Mexico Geological Society, 49th Field Conference, Las Cruces Country II. New Mexico Geological Society Guidebook. Albuquerque: New Mexico Geological Society. 49:223-227",83.5,66,6993,3,"SC.2",69.75,44.56,NA,-84.7674,40.7418,13210,1,-107.192223,33.154167,"Non-singleton"
"441",178747,"McRae",1328518,"occ",NA,"","Ceratopsidae indet.","family",38851,"","Ceratopsidae",NA,"family",38851,"Late Campanian","Maastrichtian",76.1,66,"Lucas et al.",1998,59148,"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ceratopsidae","",NA,NA,NA,"",-107.192223,33.154167,"postcrania","NMMNH L-3650, Elephant Butte (upper)",NA,"","US","New Mexico","Sierra","based on nearby landmark","seconds","small collection","NMMNH L-3650, E of Elephant Butte reservoir","gp_mid",NA,NA,"coordinates not computable using this model","US","FED","","Hall Lake","bed","","","","","",NA,"","Amato et al. 2017 dated ""pink tuff"" bed 10-15 metres above the base of the Hall Lake Member and obtained U-Pb zircon dates of 73.2 +/- 0.7Ma for the bed. This suggested that onset of deposition for the Hall Lake member began in the Late Campanian, and it was unknown whether deposition continued across the K-Pg boundary.","""grayish red and olive gray mudstone""","mudstone","gray,green,red","","","Y","","","","","","terrestrial indet.","","","macrofossils,mesofossils","","","","","",NA,"","body","medium","parautochthonous","snapshot","","","","","","frequent","","","","general faunal/floral","surface (float),field collection","","","","","G. Mack","1981","","","terrestrial",NA,"actively mobile","ground dwelling","","herbivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","hydroxyapatite","compact or dense","",NA,"McRae","","Hall Lake","""grayish red and olive gray mudstone""","mudstone","gray,green,red","","","Y","","","","","","Campanian","-","Campanian","Campanian, Maastrichtian","Campanian, Maastrichtian","S. G. Lucas, G. H. Mack, and J. W. Estep. 1998. The ceratopsian dinosaur Torosaurus from the Upper Cretaceous McRae Formation, Sierra County, New Mexico.  In J. W. Estep, G. S. Austin, & J. M. Barker (eds.), New Mexico Geological Society, 49th Field Conference, Las Cruces Country II. New Mexico Geological Society Guidebook. Albuquerque: New Mexico Geological Society. 49:223-227",83.5,66,6994,3,"SC.2",69.75,44.56,"Ceratopsidae",-84.7674,40.7418,13210,1,-107.192223,33.154167,"Non-singleton"
"442",178747,"McRae",1328517,"occ",NA,"","Tyrannosauridae indet.","family",38606,"","Tyrannosauridae",NA,"family",38606,"Late Campanian","Maastrichtian",76.1,66,"Lucas et al.",1998,59148,"Chordata","Saurischia","NO_ORDER_SPECIFIED","Tyrannosauridae","",NA,NA,NA,"",-107.192223,33.154167,"teeth","NMMNH L-3650, Elephant Butte (upper)",NA,"","US","New Mexico","Sierra","based on nearby landmark","seconds","small collection","NMMNH L-3650, E of Elephant Butte reservoir","gp_mid",NA,NA,"coordinates not computable using this model","US","FED","","Hall Lake","bed","","","","","",NA,"","Amato et al. 2017 dated ""pink tuff"" bed 10-15 metres above the base of the Hall Lake Member and obtained U-Pb zircon dates of 73.2 +/- 0.7Ma for the bed. This suggested that onset of deposition for the Hall Lake member began in the Late Campanian, and it was unknown whether deposition continued across the K-Pg boundary.","""grayish red and olive gray mudstone""","mudstone","gray,green,red","","","Y","","","","","","terrestrial indet.","","","macrofossils,mesofossils","","","","","",NA,"","body","medium","parautochthonous","snapshot","","","","","","frequent","","","","general faunal/floral","surface (float),field collection","","","","","G. Mack","1981","","","terrestrial",NA,"actively mobile","","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","hydroxyapatite","compact or dense","",NA,"McRae","","Hall Lake","""grayish red and olive gray mudstone""","mudstone","gray,green,red","","","Y","","","","","","Campanian","-","Campanian","Campanian, Maastrichtian","Campanian, Maastrichtian","S. G. Lucas, G. H. Mack, and J. W. Estep. 1998. The ceratopsian dinosaur Torosaurus from the Upper Cretaceous McRae Formation, Sierra County, New Mexico.  In J. W. Estep, G. S. Austin, & J. M. Barker (eds.), New Mexico Geological Society, 49th Field Conference, Las Cruces Country II. New Mexico Geological Society Guidebook. Albuquerque: New Mexico Geological Society. 49:223-227",83.5,66,6999,3,"SC.2",69.75,44.56,"Tyrannosauridae",-84.7674,40.7418,13210,1,-107.192223,33.154167,"Non-singleton"
"443",178747,"McRae",1328515,"occ",NA,"","Testudinata indet.","unranked clade",175823,"","Testudinata",NA,"unranked clade",106739,"Late Campanian","Maastrichtian",76.1,66,"Lucas et al.",1998,59148,"Chordata","Reptilia","Testudinata","","",NA,NA,NA,"",-107.192223,33.154167,"shell fragments","NMMNH L-3650, Elephant Butte (upper)",NA,"","US","New Mexico","Sierra","based on nearby landmark","seconds","small collection","NMMNH L-3650, E of Elephant Butte reservoir","gp_mid",NA,NA,"coordinates not computable using this model","US","FED","","Hall Lake","bed","","","","","",NA,"","Amato et al. 2017 dated ""pink tuff"" bed 10-15 metres above the base of the Hall Lake Member and obtained U-Pb zircon dates of 73.2 +/- 0.7Ma for the bed. This suggested that onset of deposition for the Hall Lake member began in the Late Campanian, and it was unknown whether deposition continued across the K-Pg boundary.","""grayish red and olive gray mudstone""","mudstone","gray,green,red","","","Y","","","","","","terrestrial indet.","","","macrofossils,mesofossils","","","","","",NA,"","body","medium","parautochthonous","snapshot","","","","","","frequent","","","","general faunal/floral","surface (float),field collection","","","","","G. Mack","1981","","","terrestrial",NA,"actively mobile","","","","","","","phosphatic","","",NA,"McRae","","Hall Lake","""grayish red and olive gray mudstone""","mudstone","gray,green,red","","","Y","","","","","","Campanian","-","Campanian","Campanian, Maastrichtian","Campanian, Maastrichtian","S. G. Lucas, G. H. Mack, and J. W. Estep. 1998. The ceratopsian dinosaur Torosaurus from the Upper Cretaceous McRae Formation, Sierra County, New Mexico.  In J. W. Estep, G. S. Austin, & J. M. Barker (eds.), New Mexico Geological Society, 49th Field Conference, Las Cruces Country II. New Mexico Geological Society Guidebook. Albuquerque: New Mexico Geological Society. 49:223-227",83.5,66,6997,3,"SC.2",69.75,44.56,NA,-84.7674,40.7418,13210,1,-107.192223,33.154167,"Non-singleton"
